copybook_id,coverage_part,coverage_name,state,kind,path
GMNCR006,MP,Medical Payments,NC,RATING-FACTORS,copybooks/MP/gmncr006.cpy
GMNCE006,MP,Medical Payments,NC,ENDORSEMENT,copybooks/MP/gmnce006.cpy
GMNCM006,MP,Medical Payments,NC,ERROR-MSG,copybooks/MP/gmncm006.cpy
GMNDP006,MP,Medical Payments,ND,POLICY-RECORD,copybooks/MP/gmndp006.cpy
GMNDY006,MP,Medical Payments,ND,PARTY-RECORD,copybooks/MP/gmndy006.cpy
GMNDC006,MP,Medical Payments,ND,COMMAREA,copybooks/MP/gmndc006.cpy
GMNDR006,MP,Medical Payments,ND,RATING-FACTORS,copybooks/MP/gmndr006.cpy
GMNDE006,MP,Medical Payments,ND,ENDORSEMENT,copybooks/MP/gmnde006.cpy
GMNDM006,MP,Medical Payments,ND,ERROR-MSG,copybooks/MP/gmndm006.cpy
GMOHP006,MP,Medical Payments,OH,POLICY-RECORD,copybooks/MP/gmohp006.cpy
GMOHY006,MP,Medical Payments,OH,PARTY-RECORD,copybooks/MP/gmohy006.cpy
GMOHC006,MP,Medical Payments,OH,COMMAREA,copybooks/MP/gmohc006.cpy
GMOHR006,MP,Medical Payments,OH,RATING-FACTORS,copybooks/MP/gmohr006.cpy
GMOHE006,MP,Medical Payments,OH,ENDORSEMENT,copybooks/MP/gmohe006.cpy
GMOHM006,MP,Medical Payments,OH,ERROR-MSG,copybooks/MP/gmohm006.cpy
GMOKP006,MP,Medical Payments,OK,POLICY-RECORD,copybooks/MP/gmokp006.cpy
GMOKY006,MP,Medical Payments,OK,PARTY-RECORD,copybooks/MP/gmoky006.cpy
GMOKC006,MP,Medical Payments,OK,COMMAREA,copybooks/MP/gmokc006.cpy
GMOKR006,MP,Medical Payments,OK,RATING-FACTORS,copybooks/MP/gmokr006.cpy
GMOKE006,MP,Medical Payments,OK,ENDORSEMENT,copybooks/MP/gmoke006.cpy
GMOKM006,MP,Medical Payments,OK,ERROR-MSG,copybooks/MP/gmokm006.cpy
GMORP006,MP,Medical Payments,OR,POLICY-RECORD,copybooks/MP/gmorp006.cpy
GMORY006,MP,Medical Payments,OR,PARTY-RECORD,copybooks/MP/gmory006.cpy
GMORC006,MP,Medical Payments,OR,COMMAREA,copybooks/MP/gmorc006.cpy
GMORR006,MP,Medical Payments,OR,RATING-FACTORS,copybooks/MP/gmorr006.cpy
GMORE006,MP,Medical Payments,OR,ENDORSEMENT,copybooks/MP/gmore006.cpy
GMORM006,MP,Medical Payments,OR,ERROR-MSG,copybooks/MP/gmorm006.cpy
GMPAP006,MP,Medical Payments,PA,POLICY-RECORD,copybooks/MP/gmpap006.cpy
GMPAY006,MP,Medical Payments,PA,PARTY-RECORD,copybooks/MP/gmpay006.cpy
GMPAC006,MP,Medical Payments,PA,COMMAREA,copybooks/MP/gmpac006.cpy
GMPAR006,MP,Medical Payments,PA,RATING-FACTORS,copybooks/MP/gmpar006.cpy
GMPAE006,MP,Medical Payments,PA,ENDORSEMENT,copybooks/MP/gmpae006.cpy
GMPAM006,MP,Medical Payments,PA,ERROR-MSG,copybooks/MP/gmpam006.cpy
GMRIP006,MP,Medical Payments,RI,POLICY-RECORD,copybooks/MP/gmrip006.cpy
GMRIY006,MP,Medical Payments,RI,PARTY-RECORD,copybooks/MP/gmriy006.cpy
GMRIC006,MP,Medical Payments,RI,COMMAREA,copybooks/MP/gmric006.cpy
GMRIR006,MP,Medical Payments,RI,RATING-FACTORS,copybooks/MP/gmrir006.cpy
GMRIE006,MP,Medical Payments,RI,ENDORSEMENT,copybooks/MP/gmrie006.cpy
GMRIM006,MP,Medical Payments,RI,ERROR-MSG,copybooks/MP/gmrim006.cpy
GMSCP006,MP,Medical Payments,SC,POLICY-RECORD,copybooks/MP/gmscp006.cpy
GMSCY006,MP,Medical Payments,SC,PARTY-RECORD,copybooks/MP/gmscy006.cpy
GMSCC006,MP,Medical Payments,SC,COMMAREA,copybooks/MP/gmscc006.cpy
GMSCR006,MP,Medical Payments,SC,RATING-FACTORS,copybooks/MP/gmscr006.cpy
GMSCE006,MP,Medical Payments,SC,ENDORSEMENT,copybooks/MP/gmsce006.cpy
GMSCM006,MP,Medical Payments,SC,ERROR-MSG,copybooks/MP/gmscm006.cpy
GMSDP006,MP,Medical Payments,SD,POLICY-RECORD,copybooks/MP/gmsdp006.cpy
GMSDY006,MP,Medical Payments,SD,PARTY-RECORD,copybooks/MP/gmsdy006.cpy
GMSDC006,MP,Medical Payments,SD,COMMAREA,copybooks/MP/gmsdc006.cpy
GMSDR006,MP,Medical Payments,SD,RATING-FACTORS,copybooks/MP/gmsdr006.cpy
GMSDE006,MP,Medical Payments,SD,ENDORSEMENT,copybooks/MP/gmsde006.cpy
GMSDM006,MP,Medical Payments,SD,ERROR-MSG,copybooks/MP/gmsdm006.cpy
GMTNP006,MP,Medical Payments,TN,POLICY-RECORD,copybooks/MP/gmtnp006.cpy
GMTNY006,MP,Medical Payments,TN,PARTY-RECORD,copybooks/MP/gmtny006.cpy
GMTNC006,MP,Medical Payments,TN,COMMAREA,copybooks/MP/gmtnc006.cpy
GMTNR006,MP,Medical Payments,TN,RATING-FACTORS,copybooks/MP/gmtnr006.cpy
GMTNE006,MP,Medical Payments,TN,ENDORSEMENT,copybooks/MP/gmtne006.cpy
GMTNM006,MP,Medical Payments,TN,ERROR-MSG,copybooks/MP/gmtnm006.cpy
GMTXP006,MP,Medical Payments,TX,POLICY-RECORD,copybooks/MP/gmtxp006.cpy
GMTXY006,MP,Medical Payments,TX,PARTY-RECORD,copybooks/MP/gmtxy006.cpy
GMTXC006,MP,Medical Payments,TX,COMMAREA,copybooks/MP/gmtxc006.cpy
GMTXR006,MP,Medical Payments,TX,RATING-FACTORS,copybooks/MP/gmtxr006.cpy
GMTXE006,MP,Medical Payments,TX,ENDORSEMENT,copybooks/MP/gmtxe006.cpy
GMTXM006,MP,Medical Payments,TX,ERROR-MSG,copybooks/MP/gmtxm006.cpy
GMUTP006,MP,Medical Payments,UT,POLICY-RECORD,copybooks/MP/gmutp006.cpy
GMUTY006,MP,Medical Payments,UT,PARTY-RECORD,copybooks/MP/gmuty006.cpy
GMUTC006,MP,Medical Payments,UT,COMMAREA,copybooks/MP/gmutc006.cpy
GMUTR006,MP,Medical Payments,UT,RATING-FACTORS,copybooks/MP/gmutr006.cpy
GMUTE006,MP,Medical Payments,UT,ENDORSEMENT,copybooks/MP/gmute006.cpy
GMUTM006,MP,Medical Payments,UT,ERROR-MSG,copybooks/MP/gmutm006.cpy
GMVTP006,MP,Medical Payments,VT,POLICY-RECORD,copybooks/MP/gmvtp006.cpy
GMVTY006,MP,Medical Payments,VT,PARTY-RECORD,copybooks/MP/gmvty006.cpy
GMVTC006,MP,Medical Payments,VT,COMMAREA,copybooks/MP/gmvtc006.cpy
GMVTR006,MP,Medical Payments,VT,RATING-FACTORS,copybooks/MP/gmvtr006.cpy
GMVTE006,MP,Medical Payments,VT,ENDORSEMENT,copybooks/MP/gmvte006.cpy
GMVTM006,MP,Medical Payments,VT,ERROR-MSG,copybooks/MP/gmvtm006.cpy
GMVAP006,MP,Medical Payments,VA,POLICY-RECORD,copybooks/MP/gmvap006.cpy
GMVAY006,MP,Medical Payments,VA,PARTY-RECORD,copybooks/MP/gmvay006.cpy
GMVAC006,MP,Medical Payments,VA,COMMAREA,copybooks/MP/gmvac006.cpy
GMVAR006,MP,Medical Payments,VA,RATING-FACTORS,copybooks/MP/gmvar006.cpy
GMVAE006,MP,Medical Payments,VA,ENDORSEMENT,copybooks/MP/gmvae006.cpy
GMVAM006,MP,Medical Payments,VA,ERROR-MSG,copybooks/MP/gmvam006.cpy
GMWAP006,MP,Medical Payments,WA,POLICY-RECORD,copybooks/MP/gmwap006.cpy
GMWAY006,MP,Medical Payments,WA,PARTY-RECORD,copybooks/MP/gmway006.cpy
GMWAC006,MP,Medical Payments,WA,COMMAREA,copybooks/MP/gmwac006.cpy
GMWAR006,MP,Medical Payments,WA,RATING-FACTORS,copybooks/MP/gmwar006.cpy
GMWAE006,MP,Medical Payments,WA,ENDORSEMENT,copybooks/MP/gmwae006.cpy
GMWAM006,MP,Medical Payments,WA,ERROR-MSG,copybooks/MP/gmwam006.cpy
GMWVP006,MP,Medical Payments,WV,POLICY-RECORD,copybooks/MP/gmwvp006.cpy
GMWVY006,MP,Medical Payments,WV,PARTY-RECORD,copybooks/MP/gmwvy006.cpy
GMWVC006,MP,Medical Payments,WV,COMMAREA,copybooks/MP/gmwvc006.cpy
GMWVR006,MP,Medical Payments,WV,RATING-FACTORS,copybooks/MP/gmwvr006.cpy
GMWVE006,MP,Medical Payments,WV,ENDORSEMENT,copybooks/MP/gmwve006.cpy
GMWVM006,MP,Medical Payments,WV,ERROR-MSG,copybooks/MP/gmwvm006.cpy
GMWIP006,MP,Medical Payments,WI,POLICY-RECORD,copybooks/MP/gmwip006.cpy
GMWIY006,MP,Medical Payments,WI,PARTY-RECORD,copybooks/MP/gmwiy006.cpy
GMWIC006,MP,Medical Payments,WI,COMMAREA,copybooks/MP/gmwic006.cpy
GMWIR006,MP,Medical Payments,WI,RATING-FACTORS,copybooks/MP/gmwir006.cpy
GMWIE006,MP,Medical Payments,WI,ENDORSEMENT,copybooks/MP/gmwie006.cpy
GMWIM006,MP,Medical Payments,WI,ERROR-MSG,copybooks/MP/gmwim006.cpy
GMWYP006,MP,Medical Payments,WY,POLICY-RECORD,copybooks/MP/gmwyp006.cpy
GMWYY006,MP,Medical Payments,WY,PARTY-RECORD,copybooks/MP/gmwyy006.cpy
GMWYC006,MP,Medical Payments,WY,COMMAREA,copybooks/MP/gmwyc006.cpy
GMWYR006,MP,Medical Payments,WY,RATING-FACTORS,copybooks/MP/gmwyr006.cpy
GMWYE006,MP,Medical Payments,WY,ENDORSEMENT,copybooks/MP/gmwye006.cpy
GMWYM006,MP,Medical Payments,WY,ERROR-MSG,copybooks/MP/gmwym006.cpy
GFALP006,FL,Damage to Premises Rented to You (Fire Legal Liability),AL,POLICY-RECORD,copybooks/FL/gfalp006.cpy
GFALY006,FL,Damage to Premises Rented to You (Fire Legal Liability),AL,PARTY-RECORD,copybooks/FL/gfaly006.cpy
GFALC006,FL,Damage to Premises Rented to You (Fire Legal Liability),AL,COMMAREA,copybooks/FL/gfalc006.cpy
GFALR006,FL,Damage to Premises Rented to You (Fire Legal Liability),AL,RATING-FACTORS,copybooks/FL/gfalr006.cpy
GFALE006,FL,Damage to Premises Rented to You (Fire Legal Liability),AL,ENDORSEMENT,copybooks/FL/gfale006.cpy
GFALM006,FL,Damage to Premises Rented to You (Fire Legal Liability),AL,ERROR-MSG,copybooks/FL/gfalm006.cpy
GFAKP006,FL,Damage to Premises Rented to You (Fire Legal Liability),AK,POLICY-RECORD,copybooks/FL/gfakp006.cpy
GFAKY006,FL,Damage to Premises Rented to You (Fire Legal Liability),AK,PARTY-RECORD,copybooks/FL/gfaky006.cpy
GFAKC006,FL,Damage to Premises Rented to You (Fire Legal Liability),AK,COMMAREA,copybooks/FL/gfakc006.cpy
GFAKR006,FL,Damage to Premises Rented to You (Fire Legal Liability),AK,RATING-FACTORS,copybooks/FL/gfakr006.cpy
GFAKE006,FL,Damage to Premises Rented to You (Fire Legal Liability),AK,ENDORSEMENT,copybooks/FL/gfake006.cpy
GFAKM006,FL,Damage to Premises Rented to You (Fire Legal Liability),AK,ERROR-MSG,copybooks/FL/gfakm006.cpy
GFAZP006,FL,Damage to Premises Rented to You (Fire Legal Liability),AZ,POLICY-RECORD,copybooks/FL/gfazp006.cpy
GFAZY006,FL,Damage to Premises Rented to You (Fire Legal Liability),AZ,PARTY-RECORD,copybooks/FL/gfazy006.cpy
GFAZC006,FL,Damage to Premises Rented to You (Fire Legal Liability),AZ,COMMAREA,copybooks/FL/gfazc006.cpy
GFAZR006,FL,Damage to Premises Rented to You (Fire Legal Liability),AZ,RATING-FACTORS,copybooks/FL/gfazr006.cpy
GFAZE006,FL,Damage to Premises Rented to You (Fire Legal Liability),AZ,ENDORSEMENT,copybooks/FL/gfaze006.cpy
GFAZM006,FL,Damage to Premises Rented to You (Fire Legal Liability),AZ,ERROR-MSG,copybooks/FL/gfazm006.cpy
GFARP006,FL,Damage to Premises Rented to You (Fire Legal Liability),AR,POLICY-RECORD,copybooks/FL/gfarp006.cpy
GFARY006,FL,Damage to Premises Rented to You (Fire Legal Liability),AR,PARTY-RECORD,copybooks/FL/gfary006.cpy
GFARC006,FL,Damage to Premises Rented to You (Fire Legal Liability),AR,COMMAREA,copybooks/FL/gfarc006.cpy
GFARR006,FL,Damage to Premises Rented to You (Fire Legal Liability),AR,RATING-FACTORS,copybooks/FL/gfarr006.cpy
GFARE006,FL,Damage to Premises Rented to You (Fire Legal Liability),AR,ENDORSEMENT,copybooks/FL/gfare006.cpy
GFARM006,FL,Damage to Premises Rented to You (Fire Legal Liability),AR,ERROR-MSG,copybooks/FL/gfarm006.cpy
GFCAP006,FL,Damage to Premises Rented to You (Fire Legal Liability),CA,POLICY-RECORD,copybooks/FL/gfcap006.cpy
GFCAY006,FL,Damage to Premises Rented to You (Fire Legal Liability),CA,PARTY-RECORD,copybooks/FL/gfcay006.cpy
GFCAC006,FL,Damage to Premises Rented to You (Fire Legal Liability),CA,COMMAREA,copybooks/FL/gfcac006.cpy
GFCAR006,FL,Damage to Premises Rented to You (Fire Legal Liability),CA,RATING-FACTORS,copybooks/FL/gfcar006.cpy
GFCAE006,FL,Damage to Premises Rented to You (Fire Legal Liability),CA,ENDORSEMENT,copybooks/FL/gfcae006.cpy
GFCAM006,FL,Damage to Premises Rented to You (Fire Legal Liability),CA,ERROR-MSG,copybooks/FL/gfcam006.cpy
GFCOP006,FL,Damage to Premises Rented to You (Fire Legal Liability),CO,POLICY-RECORD,copybooks/FL/gfcop006.cpy
GFCOY006,FL,Damage to Premises Rented to You (Fire Legal Liability),CO,PARTY-RECORD,copybooks/FL/gfcoy006.cpy
GFCOC006,FL,Damage to Premises Rented to You (Fire Legal Liability),CO,COMMAREA,copybooks/FL/gfcoc006.cpy
GFCOR006,FL,Damage to Premises Rented to You (Fire Legal Liability),CO,RATING-FACTORS,copybooks/FL/gfcor006.cpy
GFCOE006,FL,Damage to Premises Rented to You (Fire Legal Liability),CO,ENDORSEMENT,copybooks/FL/gfcoe006.cpy
GFCOM006,FL,Damage to Premises Rented to You (Fire Legal Liability),CO,ERROR-MSG,copybooks/FL/gfcom006.cpy
GFCTP006,FL,Damage to Premises Rented to You (Fire Legal Liability),CT,POLICY-RECORD,copybooks/FL/gfctp006.cpy
GFCTY006,FL,Damage to Premises Rented to You (Fire Legal Liability),CT,PARTY-RECORD,copybooks/FL/gfcty006.cpy
GFCTC006,FL,Damage to Premises Rented to You (Fire Legal Liability),CT,COMMAREA,copybooks/FL/gfctc006.cpy
GFCTR006,FL,Damage to Premises Rented to You (Fire Legal Liability),CT,RATING-FACTORS,copybooks/FL/gfctr006.cpy
GFCTE006,FL,Damage to Premises Rented to You (Fire Legal Liability),CT,ENDORSEMENT,copybooks/FL/gfcte006.cpy
GFCTM006,FL,Damage to Premises Rented to You (Fire Legal Liability),CT,ERROR-MSG,copybooks/FL/gfctm006.cpy
GFDEP006,FL,Damage to Premises Rented to You (Fire Legal Liability),DE,POLICY-RECORD,copybooks/FL/gfdep006.cpy
GFDEY006,FL,Damage to Premises Rented to You (Fire Legal Liability),DE,PARTY-RECORD,copybooks/FL/gfdey006.cpy
GFDEC006,FL,Damage to Premises Rented to You (Fire Legal Liability),DE,COMMAREA,copybooks/FL/gfdec006.cpy
GFDER006,FL,Damage to Premises Rented to You (Fire Legal Liability),DE,RATING-FACTORS,copybooks/FL/gfder006.cpy
GFDEE006,FL,Damage to Premises Rented to You (Fire Legal Liability),DE,ENDORSEMENT,copybooks/FL/gfdee006.cpy
GFDEM006,FL,Damage to Premises Rented to You (Fire Legal Liability),DE,ERROR-MSG,copybooks/FL/gfdem006.cpy
GFDCP006,FL,Damage to Premises Rented to You (Fire Legal Liability),DC,POLICY-RECORD,copybooks/FL/gfdcp006.cpy
GFDCY006,FL,Damage to Premises Rented to You (Fire Legal Liability),DC,PARTY-RECORD,copybooks/FL/gfdcy006.cpy
GFDCC006,FL,Damage to Premises Rented to You (Fire Legal Liability),DC,COMMAREA,copybooks/FL/gfdcc006.cpy
GFDCR006,FL,Damage to Premises Rented to You (Fire Legal Liability),DC,RATING-FACTORS,copybooks/FL/gfdcr006.cpy
GFDCE006,FL,Damage to Premises Rented to You (Fire Legal Liability),DC,ENDORSEMENT,copybooks/FL/gfdce006.cpy
GFDCM006,FL,Damage to Premises Rented to You (Fire Legal Liability),DC,ERROR-MSG,copybooks/FL/gfdcm006.cpy
GFFLP006,FL,Damage to Premises Rented to You (Fire Legal Liability),FL,POLICY-RECORD,copybooks/FL/gfflp006.cpy
GFFLY006,FL,Damage to Premises Rented to You (Fire Legal Liability),FL,PARTY-RECORD,copybooks/FL/gffly006.cpy
GFFLC006,FL,Damage to Premises Rented to You (Fire Legal Liability),FL,COMMAREA,copybooks/FL/gfflc006.cpy
GFFLR006,FL,Damage to Premises Rented to You (Fire Legal Liability),FL,RATING-FACTORS,copybooks/FL/gfflr006.cpy
GFFLE006,FL,Damage to Premises Rented to You (Fire Legal Liability),FL,ENDORSEMENT,copybooks/FL/gffle006.cpy
GFFLM006,FL,Damage to Premises Rented to You (Fire Legal Liability),FL,ERROR-MSG,copybooks/FL/gfflm006.cpy
GFGAP006,FL,Damage to Premises Rented to You (Fire Legal Liability),GA,POLICY-RECORD,copybooks/FL/gfgap006.cpy
GFGAY006,FL,Damage to Premises Rented to You (Fire Legal Liability),GA,PARTY-RECORD,copybooks/FL/gfgay006.cpy
GFGAC006,FL,Damage to Premises Rented to You (Fire Legal Liability),GA,COMMAREA,copybooks/FL/gfgac006.cpy
GFGAR006,FL,Damage to Premises Rented to You (Fire Legal Liability),GA,RATING-FACTORS,copybooks/FL/gfgar006.cpy
GFGAE006,FL,Damage to Premises Rented to You (Fire Legal Liability),GA,ENDORSEMENT,copybooks/FL/gfgae006.cpy
GFGAM006,FL,Damage to Premises Rented to You (Fire Legal Liability),GA,ERROR-MSG,copybooks/FL/gfgam006.cpy
GFHIP006,FL,Damage to Premises Rented to You (Fire Legal Liability),HI,POLICY-RECORD,copybooks/FL/gfhip006.cpy
GFHIY006,FL,Damage to Premises Rented to You (Fire Legal Liability),HI,PARTY-RECORD,copybooks/FL/gfhiy006.cpy
GFHIC006,FL,Damage to Premises Rented to You (Fire Legal Liability),HI,COMMAREA,copybooks/FL/gfhic006.cpy
GFHIR006,FL,Damage to Premises Rented to You (Fire Legal Liability),HI,RATING-FACTORS,copybooks/FL/gfhir006.cpy
GFHIE006,FL,Damage to Premises Rented to You (Fire Legal Liability),HI,ENDORSEMENT,copybooks/FL/gfhie006.cpy
GFHIM006,FL,Damage to Premises Rented to You (Fire Legal Liability),HI,ERROR-MSG,copybooks/FL/gfhim006.cpy
GFIDP006,FL,Damage to Premises Rented to You (Fire Legal Liability),ID,POLICY-RECORD,copybooks/FL/gfidp006.cpy
GFIDY006,FL,Damage to Premises Rented to You (Fire Legal Liability),ID,PARTY-RECORD,copybooks/FL/gfidy006.cpy
GFIDC006,FL,Damage to Premises Rented to You (Fire Legal Liability),ID,COMMAREA,copybooks/FL/gfidc006.cpy
GFIDR006,FL,Damage to Premises Rented to You (Fire Legal Liability),ID,RATING-FACTORS,copybooks/FL/gfidr006.cpy
GFIDE006,FL,Damage to Premises Rented to You (Fire Legal Liability),ID,ENDORSEMENT,copybooks/FL/gfide006.cpy
GFIDM006,FL,Damage to Premises Rented to You (Fire Legal Liability),ID,ERROR-MSG,copybooks/FL/gfidm006.cpy
GFILP006,FL,Damage to Premises Rented to You (Fire Legal Liability),IL,POLICY-RECORD,copybooks/FL/gfilp006.cpy
GFILY006,FL,Damage to Premises Rented to You (Fire Legal Liability),IL,PARTY-RECORD,copybooks/FL/gfily006.cpy
GFILC006,FL,Damage to Premises Rented to You (Fire Legal Liability),IL,COMMAREA,copybooks/FL/gfilc006.cpy
GFILR006,FL,Damage to Premises Rented to You (Fire Legal Liability),IL,RATING-FACTORS,copybooks/FL/gfilr006.cpy
GFILE006,FL,Damage to Premises Rented to You (Fire Legal Liability),IL,ENDORSEMENT,copybooks/FL/gfile006.cpy
GFILM006,FL,Damage to Premises Rented to You (Fire Legal Liability),IL,ERROR-MSG,copybooks/FL/gfilm006.cpy
GFINP006,FL,Damage to Premises Rented to You (Fire Legal Liability),IN,POLICY-RECORD,copybooks/FL/gfinp006.cpy
GFINY006,FL,Damage to Premises Rented to You (Fire Legal Liability),IN,PARTY-RECORD,copybooks/FL/gfiny006.cpy
GFINC006,FL,Damage to Premises Rented to You (Fire Legal Liability),IN,COMMAREA,copybooks/FL/gfinc006.cpy
GFINR006,FL,Damage to Premises Rented to You (Fire Legal Liability),IN,RATING-FACTORS,copybooks/FL/gfinr006.cpy
GFINE006,FL,Damage to Premises Rented to You (Fire Legal Liability),IN,ENDORSEMENT,copybooks/FL/gfine006.cpy
GFINM006,FL,Damage to Premises Rented to You (Fire Legal Liability),IN,ERROR-MSG,copybooks/FL/gfinm006.cpy
GFIAP006,FL,Damage to Premises Rented to You (Fire Legal Liability),IA,POLICY-RECORD,copybooks/FL/gfiap006.cpy
GFIAY006,FL,Damage to Premises Rented to You (Fire Legal Liability),IA,PARTY-RECORD,copybooks/FL/gfiay006.cpy
GFIAC006,FL,Damage to Premises Rented to You (Fire Legal Liability),IA,COMMAREA,copybooks/FL/gfiac006.cpy
GFIAR006,FL,Damage to Premises Rented to You (Fire Legal Liability),IA,RATING-FACTORS,copybooks/FL/gfiar006.cpy
GFIAE006,FL,Damage to Premises Rented to You (Fire Legal Liability),IA,ENDORSEMENT,copybooks/FL/gfiae006.cpy
GFIAM006,FL,Damage to Premises Rented to You (Fire Legal Liability),IA,ERROR-MSG,copybooks/FL/gfiam006.cpy
GFKSP006,FL,Damage to Premises Rented to You (Fire Legal Liability),KS,POLICY-RECORD,copybooks/FL/gfksp006.cpy
GFKSY006,FL,Damage to Premises Rented to You (Fire Legal Liability),KS,PARTY-RECORD,copybooks/FL/gfksy006.cpy
GFKSC006,FL,Damage to Premises Rented to You (Fire Legal Liability),KS,COMMAREA,copybooks/FL/gfksc006.cpy
GFKSR006,FL,Damage to Premises Rented to You (Fire Legal Liability),KS,RATING-FACTORS,copybooks/FL/gfksr006.cpy
GFKSE006,FL,Damage to Premises Rented to You (Fire Legal Liability),KS,ENDORSEMENT,copybooks/FL/gfkse006.cpy
GFKSM006,FL,Damage to Premises Rented to You (Fire Legal Liability),KS,ERROR-MSG,copybooks/FL/gfksm006.cpy
GFKYP006,FL,Damage to Premises Rented to You (Fire Legal Liability),KY,POLICY-RECORD,copybooks/FL/gfkyp006.cpy
GFKYY006,FL,Damage to Premises Rented to You (Fire Legal Liability),KY,PARTY-RECORD,copybooks/FL/gfkyy006.cpy
GFKYC006,FL,Damage to Premises Rented to You (Fire Legal Liability),KY,COMMAREA,copybooks/FL/gfkyc006.cpy
GFKYR006,FL,Damage to Premises Rented to You (Fire Legal Liability),KY,RATING-FACTORS,copybooks/FL/gfkyr006.cpy
GFKYE006,FL,Damage to Premises Rented to You (Fire Legal Liability),KY,ENDORSEMENT,copybooks/FL/gfkye006.cpy
GFKYM006,FL,Damage to Premises Rented to You (Fire Legal Liability),KY,ERROR-MSG,copybooks/FL/gfkym006.cpy
GFLAP006,FL,Damage to Premises Rented to You (Fire Legal Liability),LA,POLICY-RECORD,copybooks/FL/gflap006.cpy
GFLAY006,FL,Damage to Premises Rented to You (Fire Legal Liability),LA,PARTY-RECORD,copybooks/FL/gflay006.cpy
GFLAC006,FL,Damage to Premises Rented to You (Fire Legal Liability),LA,COMMAREA,copybooks/FL/gflac006.cpy
GFLAR006,FL,Damage to Premises Rented to You (Fire Legal Liability),LA,RATING-FACTORS,copybooks/FL/gflar006.cpy
GFLAE006,FL,Damage to Premises Rented to You (Fire Legal Liability),LA,ENDORSEMENT,copybooks/FL/gflae006.cpy
GFLAM006,FL,Damage to Premises Rented to You (Fire Legal Liability),LA,ERROR-MSG,copybooks/FL/gflam006.cpy
GFMEP006,FL,Damage to Premises Rented to You (Fire Legal Liability),ME,POLICY-RECORD,copybooks/FL/gfmep006.cpy
GFMEY006,FL,Damage to Premises Rented to You (Fire Legal Liability),ME,PARTY-RECORD,copybooks/FL/gfmey006.cpy
GFMEC006,FL,Damage to Premises Rented to You (Fire Legal Liability),ME,COMMAREA,copybooks/FL/gfmec006.cpy
GFMER006,FL,Damage to Premises Rented to You (Fire Legal Liability),ME,RATING-FACTORS,copybooks/FL/gfmer006.cpy
GFMEE006,FL,Damage to Premises Rented to You (Fire Legal Liability),ME,ENDORSEMENT,copybooks/FL/gfmee006.cpy
GFMEM006,FL,Damage to Premises Rented to You (Fire Legal Liability),ME,ERROR-MSG,copybooks/FL/gfmem006.cpy
GFMDP006,FL,Damage to Premises Rented to You (Fire Legal Liability),MD,POLICY-RECORD,copybooks/FL/gfmdp006.cpy
GFMDY006,FL,Damage to Premises Rented to You (Fire Legal Liability),MD,PARTY-RECORD,copybooks/FL/gfmdy006.cpy
GFMDC006,FL,Damage to Premises Rented to You (Fire Legal Liability),MD,COMMAREA,copybooks/FL/gfmdc006.cpy
GFMDR006,FL,Damage to Premises Rented to You (Fire Legal Liability),MD,RATING-FACTORS,copybooks/FL/gfmdr006.cpy
GFMDE006,FL,Damage to Premises Rented to You (Fire Legal Liability),MD,ENDORSEMENT,copybooks/FL/gfmde006.cpy
GFMDM006,FL,Damage to Premises Rented to You (Fire Legal Liability),MD,ERROR-MSG,copybooks/FL/gfmdm006.cpy
GFMAP006,FL,Damage to Premises Rented to You (Fire Legal Liability),MA,POLICY-RECORD,copybooks/FL/gfmap006.cpy
GFMAY006,FL,Damage to Premises Rented to You (Fire Legal Liability),MA,PARTY-RECORD,copybooks/FL/gfmay006.cpy
GFMAC006,FL,Damage to Premises Rented to You (Fire Legal Liability),MA,COMMAREA,copybooks/FL/gfmac006.cpy
GFMAR006,FL,Damage to Premises Rented to You (Fire Legal Liability),MA,RATING-FACTORS,copybooks/FL/gfmar006.cpy
GFMAE006,FL,Damage to Premises Rented to You (Fire Legal Liability),MA,ENDORSEMENT,copybooks/FL/gfmae006.cpy
GFMAM006,FL,Damage to Premises Rented to You (Fire Legal Liability),MA,ERROR-MSG,copybooks/FL/gfmam006.cpy
GFMIP006,FL,Damage to Premises Rented to You (Fire Legal Liability),MI,POLICY-RECORD,copybooks/FL/gfmip006.cpy
GFMIY006,FL,Damage to Premises Rented to You (Fire Legal Liability),MI,PARTY-RECORD,copybooks/FL/gfmiy006.cpy
GFMIC006,FL,Damage to Premises Rented to You (Fire Legal Liability),MI,COMMAREA,copybooks/FL/gfmic006.cpy
GFMIR006,FL,Damage to Premises Rented to You (Fire Legal Liability),MI,RATING-FACTORS,copybooks/FL/gfmir006.cpy
GFMIE006,FL,Damage to Premises Rented to You (Fire Legal Liability),MI,ENDORSEMENT,copybooks/FL/gfmie006.cpy
GFMIM006,FL,Damage to Premises Rented to You (Fire Legal Liability),MI,ERROR-MSG,copybooks/FL/gfmim006.cpy
GFMNP006,FL,Damage to Premises Rented to You (Fire Legal Liability),MN,POLICY-RECORD,copybooks/FL/gfmnp006.cpy
GFMNY006,FL,Damage to Premises Rented to You (Fire Legal Liability),MN,PARTY-RECORD,copybooks/FL/gfmny006.cpy
GFMNC006,FL,Damage to Premises Rented to You (Fire Legal Liability),MN,COMMAREA,copybooks/FL/gfmnc006.cpy
GFMNR006,FL,Damage to Premises Rented to You (Fire Legal Liability),MN,RATING-FACTORS,copybooks/FL/gfmnr006.cpy
