program_id,coverage_part,coverage_name,state,operation,layer,links_to,copybooks_used,path
GBWADD01,EB,Employee Benefits Liability,WA,DELETE,DB2-ACCESS,GBWADV01,GBWAC001,programs/EB/gbwadd01.cbl
GBWADV01,EB,Employee Benefits Liability,WA,DELETE,VSAM-ACCESS,,GBWAC001,programs/EB/gbwadv01.cbl
GBWARL01,EB,Employee Benefits Liability,WA,RATE,BUSINESS-LOGIC,GBWARD01,GBWAC001,programs/EB/gbwarl01.cbl
GBWARD01,EB,Employee Benefits Liability,WA,RATE,DB2-ACCESS,,GBWAC001,programs/EB/gbward01.cbl
GBWARV01,EB,Employee Benefits Liability,WA,RATE,VSAM-ACCESS,,GBWAC001,programs/EB/gbwarv01.cbl
GBWVAL01,EB,Employee Benefits Liability,WV,ADD,BUSINESS-LOGIC,GBWVAD01,GBWVC001,programs/EB/gbwval01.cbl
GBWVAD01,EB,Employee Benefits Liability,WV,ADD,DB2-ACCESS,GBWVAV01,GBWVC001,programs/EB/gbwvad01.cbl
GBWVAV01,EB,Employee Benefits Liability,WV,ADD,VSAM-ACCESS,,GBWVC001,programs/EB/gbwvav01.cbl
GBWVIL01,EB,Employee Benefits Liability,WV,INQUIRE,BUSINESS-LOGIC,GBWVID01,GBWVC001,programs/EB/gbwvil01.cbl
GBWVID01,EB,Employee Benefits Liability,WV,INQUIRE,DB2-ACCESS,,GBWVC001,programs/EB/gbwvid01.cbl
GBWVIV01,EB,Employee Benefits Liability,WV,INQUIRE,VSAM-ACCESS,,GBWVC001,programs/EB/gbwviv01.cbl
GBWVUL01,EB,Employee Benefits Liability,WV,UPDATE,BUSINESS-LOGIC,GBWVUD01,GBWVC001,programs/EB/gbwvul01.cbl
GBWVUD01,EB,Employee Benefits Liability,WV,UPDATE,DB2-ACCESS,GBWVUV01,GBWVC001,programs/EB/gbwvud01.cbl
GBWVUV01,EB,Employee Benefits Liability,WV,UPDATE,VSAM-ACCESS,,GBWVC001,programs/EB/gbwvuv01.cbl
GBWVDL01,EB,Employee Benefits Liability,WV,DELETE,BUSINESS-LOGIC,GBWVDD01,GBWVC001,programs/EB/gbwvdl01.cbl
GBWVDD01,EB,Employee Benefits Liability,WV,DELETE,DB2-ACCESS,GBWVDV01,GBWVC001,programs/EB/gbwvdd01.cbl
GBWVDV01,EB,Employee Benefits Liability,WV,DELETE,VSAM-ACCESS,,GBWVC001,programs/EB/gbwvdv01.cbl
GBWVRL01,EB,Employee Benefits Liability,WV,RATE,BUSINESS-LOGIC,GBWVRD01,GBWVC001,programs/EB/gbwvrl01.cbl
GBWVRD01,EB,Employee Benefits Liability,WV,RATE,DB2-ACCESS,,GBWVC001,programs/EB/gbwvrd01.cbl
GBWVRV01,EB,Employee Benefits Liability,WV,RATE,VSAM-ACCESS,,GBWVC001,programs/EB/gbwvrv01.cbl
GBWIAL01,EB,Employee Benefits Liability,WI,ADD,BUSINESS-LOGIC,GBWIAD01,GBWIC001,programs/EB/gbwial01.cbl
GBWIAD01,EB,Employee Benefits Liability,WI,ADD,DB2-ACCESS,GBWIAV01,GBWIC001,programs/EB/gbwiad01.cbl
GBWIAV01,EB,Employee Benefits Liability,WI,ADD,VSAM-ACCESS,,GBWIC001,programs/EB/gbwiav01.cbl
GBWIIL01,EB,Employee Benefits Liability,WI,INQUIRE,BUSINESS-LOGIC,GBWIID01,GBWIC001,programs/EB/gbwiil01.cbl
GBWIID01,EB,Employee Benefits Liability,WI,INQUIRE,DB2-ACCESS,,GBWIC001,programs/EB/gbwiid01.cbl
GBWIIV01,EB,Employee Benefits Liability,WI,INQUIRE,VSAM-ACCESS,,GBWIC001,programs/EB/gbwiiv01.cbl
GBWIUL01,EB,Employee Benefits Liability,WI,UPDATE,BUSINESS-LOGIC,GBWIUD01,GBWIC001,programs/EB/gbwiul01.cbl
GBWIUD01,EB,Employee Benefits Liability,WI,UPDATE,DB2-ACCESS,GBWIUV01,GBWIC001,programs/EB/gbwiud01.cbl
GBWIUV01,EB,Employee Benefits Liability,WI,UPDATE,VSAM-ACCESS,,GBWIC001,programs/EB/gbwiuv01.cbl
GBWIDL01,EB,Employee Benefits Liability,WI,DELETE,BUSINESS-LOGIC,GBWIDD01,GBWIC001,programs/EB/gbwidl01.cbl
GBWIDD01,EB,Employee Benefits Liability,WI,DELETE,DB2-ACCESS,GBWIDV01,GBWIC001,programs/EB/gbwidd01.cbl
GBWIDV01,EB,Employee Benefits Liability,WI,DELETE,VSAM-ACCESS,,GBWIC001,programs/EB/gbwidv01.cbl
GBWIRL01,EB,Employee Benefits Liability,WI,RATE,BUSINESS-LOGIC,GBWIRD01,GBWIC001,programs/EB/gbwirl01.cbl
GBWIRD01,EB,Employee Benefits Liability,WI,RATE,DB2-ACCESS,,GBWIC001,programs/EB/gbwird01.cbl
GBWIRV01,EB,Employee Benefits Liability,WI,RATE,VSAM-ACCESS,,GBWIC001,programs/EB/gbwirv01.cbl
GBWYAL01,EB,Employee Benefits Liability,WY,ADD,BUSINESS-LOGIC,GBWYAD01,GBWYC001,programs/EB/gbwyal01.cbl
GBWYAD01,EB,Employee Benefits Liability,WY,ADD,DB2-ACCESS,GBWYAV01,GBWYC001,programs/EB/gbwyad01.cbl
GBWYAV01,EB,Employee Benefits Liability,WY,ADD,VSAM-ACCESS,,GBWYC001,programs/EB/gbwyav01.cbl
GBWYIL01,EB,Employee Benefits Liability,WY,INQUIRE,BUSINESS-LOGIC,GBWYID01,GBWYC001,programs/EB/gbwyil01.cbl
GBWYID01,EB,Employee Benefits Liability,WY,INQUIRE,DB2-ACCESS,,GBWYC001,programs/EB/gbwyid01.cbl
GBWYIV01,EB,Employee Benefits Liability,WY,INQUIRE,VSAM-ACCESS,,GBWYC001,programs/EB/gbwyiv01.cbl
GBWYUL01,EB,Employee Benefits Liability,WY,UPDATE,BUSINESS-LOGIC,GBWYUD01,GBWYC001,programs/EB/gbwyul01.cbl
GBWYUD01,EB,Employee Benefits Liability,WY,UPDATE,DB2-ACCESS,GBWYUV01,GBWYC001,programs/EB/gbwyud01.cbl
GBWYUV01,EB,Employee Benefits Liability,WY,UPDATE,VSAM-ACCESS,,GBWYC001,programs/EB/gbwyuv01.cbl
GBWYDL01,EB,Employee Benefits Liability,WY,DELETE,BUSINESS-LOGIC,GBWYDD01,GBWYC001,programs/EB/gbwydl01.cbl
GBWYDD01,EB,Employee Benefits Liability,WY,DELETE,DB2-ACCESS,GBWYDV01,GBWYC001,programs/EB/gbwydd01.cbl
GBWYDV01,EB,Employee Benefits Liability,WY,DELETE,VSAM-ACCESS,,GBWYC001,programs/EB/gbwydv01.cbl
GBWYRL01,EB,Employee Benefits Liability,WY,RATE,BUSINESS-LOGIC,GBWYRD01,GBWYC001,programs/EB/gbwyrl01.cbl
GBWYRD01,EB,Employee Benefits Liability,WY,RATE,DB2-ACCESS,,GBWYC001,programs/EB/gbwyrd01.cbl
GBWYRV01,EB,Employee Benefits Liability,WY,RATE,VSAM-ACCESS,,GBWYC001,programs/EB/gbwyrv01.cbl
GQALAL01,LQ,Liquor Liability,AL,ADD,BUSINESS-LOGIC,GQALAD01,GQALC001,programs/LQ/gqalal01.cbl
GQALAD01,LQ,Liquor Liability,AL,ADD,DB2-ACCESS,GQALAV01,GQALC001,programs/LQ/gqalad01.cbl
GQALAV01,LQ,Liquor Liability,AL,ADD,VSAM-ACCESS,,GQALC001,programs/LQ/gqalav01.cbl
GQALIL01,LQ,Liquor Liability,AL,INQUIRE,BUSINESS-LOGIC,GQALID01,GQALC001,programs/LQ/gqalil01.cbl
GQALID01,LQ,Liquor Liability,AL,INQUIRE,DB2-ACCESS,,GQALC001,programs/LQ/gqalid01.cbl
GQALIV01,LQ,Liquor Liability,AL,INQUIRE,VSAM-ACCESS,,GQALC001,programs/LQ/gqaliv01.cbl
GQALUL01,LQ,Liquor Liability,AL,UPDATE,BUSINESS-LOGIC,GQALUD01,GQALC001,programs/LQ/gqalul01.cbl
GQALUD01,LQ,Liquor Liability,AL,UPDATE,DB2-ACCESS,GQALUV01,GQALC001,programs/LQ/gqalud01.cbl
GQALUV01,LQ,Liquor Liability,AL,UPDATE,VSAM-ACCESS,,GQALC001,programs/LQ/gqaluv01.cbl
GQALDL01,LQ,Liquor Liability,AL,DELETE,BUSINESS-LOGIC,GQALDD01,GQALC001,programs/LQ/gqaldl01.cbl
GQALDD01,LQ,Liquor Liability,AL,DELETE,DB2-ACCESS,GQALDV01,GQALC001,programs/LQ/gqaldd01.cbl
GQALDV01,LQ,Liquor Liability,AL,DELETE,VSAM-ACCESS,,GQALC001,programs/LQ/gqaldv01.cbl
GQALRL01,LQ,Liquor Liability,AL,RATE,BUSINESS-LOGIC,GQALRD01,GQALC001,programs/LQ/gqalrl01.cbl
GQALRD01,LQ,Liquor Liability,AL,RATE,DB2-ACCESS,,GQALC001,programs/LQ/gqalrd01.cbl
GQALRV01,LQ,Liquor Liability,AL,RATE,VSAM-ACCESS,,GQALC001,programs/LQ/gqalrv01.cbl
GQAKAL01,LQ,Liquor Liability,AK,ADD,BUSINESS-LOGIC,GQAKAD01,GQAKC001,programs/LQ/gqakal01.cbl
GQAKAD01,LQ,Liquor Liability,AK,ADD,DB2-ACCESS,GQAKAV01,GQAKC001,programs/LQ/gqakad01.cbl
GQAKAV01,LQ,Liquor Liability,AK,ADD,VSAM-ACCESS,,GQAKC001,programs/LQ/gqakav01.cbl
GQAKIL01,LQ,Liquor Liability,AK,INQUIRE,BUSINESS-LOGIC,GQAKID01,GQAKC001,programs/LQ/gqakil01.cbl
GQAKID01,LQ,Liquor Liability,AK,INQUIRE,DB2-ACCESS,,GQAKC001,programs/LQ/gqakid01.cbl
GQAKIV01,LQ,Liquor Liability,AK,INQUIRE,VSAM-ACCESS,,GQAKC001,programs/LQ/gqakiv01.cbl
GQAKUL01,LQ,Liquor Liability,AK,UPDATE,BUSINESS-LOGIC,GQAKUD01,GQAKC001,programs/LQ/gqakul01.cbl
GQAKUD01,LQ,Liquor Liability,AK,UPDATE,DB2-ACCESS,GQAKUV01,GQAKC001,programs/LQ/gqakud01.cbl
GQAKUV01,LQ,Liquor Liability,AK,UPDATE,VSAM-ACCESS,,GQAKC001,programs/LQ/gqakuv01.cbl
GQAKDL01,LQ,Liquor Liability,AK,DELETE,BUSINESS-LOGIC,GQAKDD01,GQAKC001,programs/LQ/gqakdl01.cbl
GQAKDD01,LQ,Liquor Liability,AK,DELETE,DB2-ACCESS,GQAKDV01,GQAKC001,programs/LQ/gqakdd01.cbl
GQAKDV01,LQ,Liquor Liability,AK,DELETE,VSAM-ACCESS,,GQAKC001,programs/LQ/gqakdv01.cbl
GQAKRL01,LQ,Liquor Liability,AK,RATE,BUSINESS-LOGIC,GQAKRD01,GQAKC001,programs/LQ/gqakrl01.cbl
GQAKRD01,LQ,Liquor Liability,AK,RATE,DB2-ACCESS,,GQAKC001,programs/LQ/gqakrd01.cbl
GQAKRV01,LQ,Liquor Liability,AK,RATE,VSAM-ACCESS,,GQAKC001,programs/LQ/gqakrv01.cbl
GQAZAL01,LQ,Liquor Liability,AZ,ADD,BUSINESS-LOGIC,GQAZAD01,GQAZC001,programs/LQ/gqazal01.cbl
GQAZAD01,LQ,Liquor Liability,AZ,ADD,DB2-ACCESS,GQAZAV01,GQAZC001,programs/LQ/gqazad01.cbl
GQAZAV01,LQ,Liquor Liability,AZ,ADD,VSAM-ACCESS,,GQAZC001,programs/LQ/gqazav01.cbl
GQAZIL01,LQ,Liquor Liability,AZ,INQUIRE,BUSINESS-LOGIC,GQAZID01,GQAZC001,programs/LQ/gqazil01.cbl
GQAZID01,LQ,Liquor Liability,AZ,INQUIRE,DB2-ACCESS,,GQAZC001,programs/LQ/gqazid01.cbl
GQAZIV01,LQ,Liquor Liability,AZ,INQUIRE,VSAM-ACCESS,,GQAZC001,programs/LQ/gqaziv01.cbl
GQAZUL01,LQ,Liquor Liability,AZ,UPDATE,BUSINESS-LOGIC,GQAZUD01,GQAZC001,programs/LQ/gqazul01.cbl
GQAZUD01,LQ,Liquor Liability,AZ,UPDATE,DB2-ACCESS,GQAZUV01,GQAZC001,programs/LQ/gqazud01.cbl
GQAZUV01,LQ,Liquor Liability,AZ,UPDATE,VSAM-ACCESS,,GQAZC001,programs/LQ/gqazuv01.cbl
GQAZDL01,LQ,Liquor Liability,AZ,DELETE,BUSINESS-LOGIC,GQAZDD01,GQAZC001,programs/LQ/gqazdl01.cbl
GQAZDD01,LQ,Liquor Liability,AZ,DELETE,DB2-ACCESS,GQAZDV01,GQAZC001,programs/LQ/gqazdd01.cbl
GQAZDV01,LQ,Liquor Liability,AZ,DELETE,VSAM-ACCESS,,GQAZC001,programs/LQ/gqazdv01.cbl
GQAZRL01,LQ,Liquor Liability,AZ,RATE,BUSINESS-LOGIC,GQAZRD01,GQAZC001,programs/LQ/gqazrl01.cbl
GQAZRD01,LQ,Liquor Liability,AZ,RATE,DB2-ACCESS,,GQAZC001,programs/LQ/gqazrd01.cbl
GQAZRV01,LQ,Liquor Liability,AZ,RATE,VSAM-ACCESS,,GQAZC001,programs/LQ/gqazrv01.cbl
GQARAL01,LQ,Liquor Liability,AR,ADD,BUSINESS-LOGIC,GQARAD01,GQARC001,programs/LQ/gqaral01.cbl
GQARAD01,LQ,Liquor Liability,AR,ADD,DB2-ACCESS,GQARAV01,GQARC001,programs/LQ/gqarad01.cbl
GQARAV01,LQ,Liquor Liability,AR,ADD,VSAM-ACCESS,,GQARC001,programs/LQ/gqarav01.cbl
GQARIL01,LQ,Liquor Liability,AR,INQUIRE,BUSINESS-LOGIC,GQARID01,GQARC001,programs/LQ/gqaril01.cbl
GQARID01,LQ,Liquor Liability,AR,INQUIRE,DB2-ACCESS,,GQARC001,programs/LQ/gqarid01.cbl
GQARIV01,LQ,Liquor Liability,AR,INQUIRE,VSAM-ACCESS,,GQARC001,programs/LQ/gqariv01.cbl
GQARUL01,LQ,Liquor Liability,AR,UPDATE,BUSINESS-LOGIC,GQARUD01,GQARC001,programs/LQ/gqarul01.cbl
GQARUD01,LQ,Liquor Liability,AR,UPDATE,DB2-ACCESS,GQARUV01,GQARC001,programs/LQ/gqarud01.cbl
GQARUV01,LQ,Liquor Liability,AR,UPDATE,VSAM-ACCESS,,GQARC001,programs/LQ/gqaruv01.cbl
GQARDL01,LQ,Liquor Liability,AR,DELETE,BUSINESS-LOGIC,GQARDD01,GQARC001,programs/LQ/gqardl01.cbl
GQARDD01,LQ,Liquor Liability,AR,DELETE,DB2-ACCESS,GQARDV01,GQARC001,programs/LQ/gqardd01.cbl
GQARDV01,LQ,Liquor Liability,AR,DELETE,VSAM-ACCESS,,GQARC001,programs/LQ/gqardv01.cbl
GQARRL01,LQ,Liquor Liability,AR,RATE,BUSINESS-LOGIC,GQARRD01,GQARC001,programs/LQ/gqarrl01.cbl
GQARRD01,LQ,Liquor Liability,AR,RATE,DB2-ACCESS,,GQARC001,programs/LQ/gqarrd01.cbl
GQARRV01,LQ,Liquor Liability,AR,RATE,VSAM-ACCESS,,GQARC001,programs/LQ/gqarrv01.cbl
GQCAAL01,LQ,Liquor Liability,CA,ADD,BUSINESS-LOGIC,GQCAAD01,GQCAC001,programs/LQ/gqcaal01.cbl
GQCAAD01,LQ,Liquor Liability,CA,ADD,DB2-ACCESS,GQCAAV01,GQCAC001,programs/LQ/gqcaad01.cbl
GQCAAV01,LQ,Liquor Liability,CA,ADD,VSAM-ACCESS,,GQCAC001,programs/LQ/gqcaav01.cbl
GQCAIL01,LQ,Liquor Liability,CA,INQUIRE,BUSINESS-LOGIC,GQCAID01,GQCAC001,programs/LQ/gqcail01.cbl
GQCAID01,LQ,Liquor Liability,CA,INQUIRE,DB2-ACCESS,,GQCAC001,programs/LQ/gqcaid01.cbl
GQCAIV01,LQ,Liquor Liability,CA,INQUIRE,VSAM-ACCESS,,GQCAC001,programs/LQ/gqcaiv01.cbl
GQCAUL01,LQ,Liquor Liability,CA,UPDATE,BUSINESS-LOGIC,GQCAUD01,GQCAC001,programs/LQ/gqcaul01.cbl
GQCAUD01,LQ,Liquor Liability,CA,UPDATE,DB2-ACCESS,GQCAUV01,GQCAC001,programs/LQ/gqcaud01.cbl
GQCAUV01,LQ,Liquor Liability,CA,UPDATE,VSAM-ACCESS,,GQCAC001,programs/LQ/gqcauv01.cbl
GQCADL01,LQ,Liquor Liability,CA,DELETE,BUSINESS-LOGIC,GQCADD01,GQCAC001,programs/LQ/gqcadl01.cbl
GQCADD01,LQ,Liquor Liability,CA,DELETE,DB2-ACCESS,GQCADV01,GQCAC001,programs/LQ/gqcadd01.cbl
GQCADV01,LQ,Liquor Liability,CA,DELETE,VSAM-ACCESS,,GQCAC001,programs/LQ/gqcadv01.cbl
GQCARL01,LQ,Liquor Liability,CA,RATE,BUSINESS-LOGIC,GQCARD01,GQCAC001,programs/LQ/gqcarl01.cbl
GQCARD01,LQ,Liquor Liability,CA,RATE,DB2-ACCESS,,GQCAC001,programs/LQ/gqcard01.cbl
GQCARV01,LQ,Liquor Liability,CA,RATE,VSAM-ACCESS,,GQCAC001,programs/LQ/gqcarv01.cbl
GQCOAL01,LQ,Liquor Liability,CO,ADD,BUSINESS-LOGIC,GQCOAD01,GQCOC001,programs/LQ/gqcoal01.cbl
GQCOAD01,LQ,Liquor Liability,CO,ADD,DB2-ACCESS,GQCOAV01,GQCOC001,programs/LQ/gqcoad01.cbl
GQCOAV01,LQ,Liquor Liability,CO,ADD,VSAM-ACCESS,,GQCOC001,programs/LQ/gqcoav01.cbl
GQCOIL01,LQ,Liquor Liability,CO,INQUIRE,BUSINESS-LOGIC,GQCOID01,GQCOC001,programs/LQ/gqcoil01.cbl
GQCOID01,LQ,Liquor Liability,CO,INQUIRE,DB2-ACCESS,,GQCOC001,programs/LQ/gqcoid01.cbl
GQCOIV01,LQ,Liquor Liability,CO,INQUIRE,VSAM-ACCESS,,GQCOC001,programs/LQ/gqcoiv01.cbl
GQCOUL01,LQ,Liquor Liability,CO,UPDATE,BUSINESS-LOGIC,GQCOUD01,GQCOC001,programs/LQ/gqcoul01.cbl
GQCOUD01,LQ,Liquor Liability,CO,UPDATE,DB2-ACCESS,GQCOUV01,GQCOC001,programs/LQ/gqcoud01.cbl
GQCOUV01,LQ,Liquor Liability,CO,UPDATE,VSAM-ACCESS,,GQCOC001,programs/LQ/gqcouv01.cbl
GQCODL01,LQ,Liquor Liability,CO,DELETE,BUSINESS-LOGIC,GQCODD01,GQCOC001,programs/LQ/gqcodl01.cbl
GQCODD01,LQ,Liquor Liability,CO,DELETE,DB2-ACCESS,GQCODV01,GQCOC001,programs/LQ/gqcodd01.cbl
GQCODV01,LQ,Liquor Liability,CO,DELETE,VSAM-ACCESS,,GQCOC001,programs/LQ/gqcodv01.cbl
GQCORL01,LQ,Liquor Liability,CO,RATE,BUSINESS-LOGIC,GQCORD01,GQCOC001,programs/LQ/gqcorl01.cbl
GQCORD01,LQ,Liquor Liability,CO,RATE,DB2-ACCESS,,GQCOC001,programs/LQ/gqcord01.cbl
GQCORV01,LQ,Liquor Liability,CO,RATE,VSAM-ACCESS,,GQCOC001,programs/LQ/gqcorv01.cbl
GQCTAL01,LQ,Liquor Liability,CT,ADD,BUSINESS-LOGIC,GQCTAD01,GQCTC001,programs/LQ/gqctal01.cbl
GQCTAD01,LQ,Liquor Liability,CT,ADD,DB2-ACCESS,GQCTAV01,GQCTC001,programs/LQ/gqctad01.cbl
GQCTAV01,LQ,Liquor Liability,CT,ADD,VSAM-ACCESS,,GQCTC001,programs/LQ/gqctav01.cbl
GQCTIL01,LQ,Liquor Liability,CT,INQUIRE,BUSINESS-LOGIC,GQCTID01,GQCTC001,programs/LQ/gqctil01.cbl
GQCTID01,LQ,Liquor Liability,CT,INQUIRE,DB2-ACCESS,,GQCTC001,programs/LQ/gqctid01.cbl
GQCTIV01,LQ,Liquor Liability,CT,INQUIRE,VSAM-ACCESS,,GQCTC001,programs/LQ/gqctiv01.cbl
GQCTUL01,LQ,Liquor Liability,CT,UPDATE,BUSINESS-LOGIC,GQCTUD01,GQCTC001,programs/LQ/gqctul01.cbl
GQCTUD01,LQ,Liquor Liability,CT,UPDATE,DB2-ACCESS,GQCTUV01,GQCTC001,programs/LQ/gqctud01.cbl
GQCTUV01,LQ,Liquor Liability,CT,UPDATE,VSAM-ACCESS,,GQCTC001,programs/LQ/gqctuv01.cbl
GQCTDL01,LQ,Liquor Liability,CT,DELETE,BUSINESS-LOGIC,GQCTDD01,GQCTC001,programs/LQ/gqctdl01.cbl
GQCTDD01,LQ,Liquor Liability,CT,DELETE,DB2-ACCESS,GQCTDV01,GQCTC001,programs/LQ/gqctdd01.cbl
GQCTDV01,LQ,Liquor Liability,CT,DELETE,VSAM-ACCESS,,GQCTC001,programs/LQ/gqctdv01.cbl
GQCTRL01,LQ,Liquor Liability,CT,RATE,BUSINESS-LOGIC,GQCTRD01,GQCTC001,programs/LQ/gqctrl01.cbl
GQCTRD01,LQ,Liquor Liability,CT,RATE,DB2-ACCESS,,GQCTC001,programs/LQ/gqctrd01.cbl
GQCTRV01,LQ,Liquor Liability,CT,RATE,VSAM-ACCESS,,GQCTC001,programs/LQ/gqctrv01.cbl
GQDEAL01,LQ,Liquor Liability,DE,ADD,BUSINESS-LOGIC,GQDEAD01,GQDEC001,programs/LQ/gqdeal01.cbl
GQDEAD01,LQ,Liquor Liability,DE,ADD,DB2-ACCESS,GQDEAV01,GQDEC001,programs/LQ/gqdead01.cbl
GQDEAV01,LQ,Liquor Liability,DE,ADD,VSAM-ACCESS,,GQDEC001,programs/LQ/gqdeav01.cbl
GQDEIL01,LQ,Liquor Liability,DE,INQUIRE,BUSINESS-LOGIC,GQDEID01,GQDEC001,programs/LQ/gqdeil01.cbl
GQDEID01,LQ,Liquor Liability,DE,INQUIRE,DB2-ACCESS,,GQDEC001,programs/LQ/gqdeid01.cbl
GQDEIV01,LQ,Liquor Liability,DE,INQUIRE,VSAM-ACCESS,,GQDEC001,programs/LQ/gqdeiv01.cbl
GQDEUL01,LQ,Liquor Liability,DE,UPDATE,BUSINESS-LOGIC,GQDEUD01,GQDEC001,programs/LQ/gqdeul01.cbl
GQDEUD01,LQ,Liquor Liability,DE,UPDATE,DB2-ACCESS,GQDEUV01,GQDEC001,programs/LQ/gqdeud01.cbl
GQDEUV01,LQ,Liquor Liability,DE,UPDATE,VSAM-ACCESS,,GQDEC001,programs/LQ/gqdeuv01.cbl
GQDEDL01,LQ,Liquor Liability,DE,DELETE,BUSINESS-LOGIC,GQDEDD01,GQDEC001,programs/LQ/gqdedl01.cbl
GQDEDD01,LQ,Liquor Liability,DE,DELETE,DB2-ACCESS,GQDEDV01,GQDEC001,programs/LQ/gqdedd01.cbl
GQDEDV01,LQ,Liquor Liability,DE,DELETE,VSAM-ACCESS,,GQDEC001,programs/LQ/gqdedv01.cbl
GQDERL01,LQ,Liquor Liability,DE,RATE,BUSINESS-LOGIC,GQDERD01,GQDEC001,programs/LQ/gqderl01.cbl
GQDERD01,LQ,Liquor Liability,DE,RATE,DB2-ACCESS,,GQDEC001,programs/LQ/gqderd01.cbl
GQDERV01,LQ,Liquor Liability,DE,RATE,VSAM-ACCESS,,GQDEC001,programs/LQ/gqderv01.cbl
GQDCAL01,LQ,Liquor Liability,DC,ADD,BUSINESS-LOGIC,GQDCAD01,GQDCC001,programs/LQ/gqdcal01.cbl
GQDCAD01,LQ,Liquor Liability,DC,ADD,DB2-ACCESS,GQDCAV01,GQDCC001,programs/LQ/gqdcad01.cbl
GQDCAV01,LQ,Liquor Liability,DC,ADD,VSAM-ACCESS,,GQDCC001,programs/LQ/gqdcav01.cbl
GQDCIL01,LQ,Liquor Liability,DC,INQUIRE,BUSINESS-LOGIC,GQDCID01,GQDCC001,programs/LQ/gqdcil01.cbl
GQDCID01,LQ,Liquor Liability,DC,INQUIRE,DB2-ACCESS,,GQDCC001,programs/LQ/gqdcid01.cbl
GQDCIV01,LQ,Liquor Liability,DC,INQUIRE,VSAM-ACCESS,,GQDCC001,programs/LQ/gqdciv01.cbl
GQDCUL01,LQ,Liquor Liability,DC,UPDATE,BUSINESS-LOGIC,GQDCUD01,GQDCC001,programs/LQ/gqdcul01.cbl
GQDCUD01,LQ,Liquor Liability,DC,UPDATE,DB2-ACCESS,GQDCUV01,GQDCC001,programs/LQ/gqdcud01.cbl
GQDCUV01,LQ,Liquor Liability,DC,UPDATE,VSAM-ACCESS,,GQDCC001,programs/LQ/gqdcuv01.cbl
GQDCDL01,LQ,Liquor Liability,DC,DELETE,BUSINESS-LOGIC,GQDCDD01,GQDCC001,programs/LQ/gqdcdl01.cbl
GQDCDD01,LQ,Liquor Liability,DC,DELETE,DB2-ACCESS,GQDCDV01,GQDCC001,programs/LQ/gqdcdd01.cbl
GQDCDV01,LQ,Liquor Liability,DC,DELETE,VSAM-ACCESS,,GQDCC001,programs/LQ/gqdcdv01.cbl
GQDCRL01,LQ,Liquor Liability,DC,RATE,BUSINESS-LOGIC,GQDCRD01,GQDCC001,programs/LQ/gqdcrl01.cbl
GQDCRD01,LQ,Liquor Liability,DC,RATE,DB2-ACCESS,,GQDCC001,programs/LQ/gqdcrd01.cbl
GQDCRV01,LQ,Liquor Liability,DC,RATE,VSAM-ACCESS,,GQDCC001,programs/LQ/gqdcrv01.cbl
GQFLAL01,LQ,Liquor Liability,FL,ADD,BUSINESS-LOGIC,GQFLAD01,GQFLC001,programs/LQ/gqflal01.cbl
GQFLAD01,LQ,Liquor Liability,FL,ADD,DB2-ACCESS,GQFLAV01,GQFLC001,programs/LQ/gqflad01.cbl
GQFLAV01,LQ,Liquor Liability,FL,ADD,VSAM-ACCESS,,GQFLC001,programs/LQ/gqflav01.cbl
GQFLIL01,LQ,Liquor Liability,FL,INQUIRE,BUSINESS-LOGIC,GQFLID01,GQFLC001,programs/LQ/gqflil01.cbl
GQFLID01,LQ,Liquor Liability,FL,INQUIRE,DB2-ACCESS,,GQFLC001,programs/LQ/gqflid01.cbl
GQFLIV01,LQ,Liquor Liability,FL,INQUIRE,VSAM-ACCESS,,GQFLC001,programs/LQ/gqfliv01.cbl
GQFLUL01,LQ,Liquor Liability,FL,UPDATE,BUSINESS-LOGIC,GQFLUD01,GQFLC001,programs/LQ/gqflul01.cbl
GQFLUD01,LQ,Liquor Liability,FL,UPDATE,DB2-ACCESS,GQFLUV01,GQFLC001,programs/LQ/gqflud01.cbl
GQFLUV01,LQ,Liquor Liability,FL,UPDATE,VSAM-ACCESS,,GQFLC001,programs/LQ/gqfluv01.cbl
GQFLDL01,LQ,Liquor Liability,FL,DELETE,BUSINESS-LOGIC,GQFLDD01,GQFLC001,programs/LQ/gqfldl01.cbl
GQFLDD01,LQ,Liquor Liability,FL,DELETE,DB2-ACCESS,GQFLDV01,GQFLC001,programs/LQ/gqfldd01.cbl
GQFLDV01,LQ,Liquor Liability,FL,DELETE,VSAM-ACCESS,,GQFLC001,programs/LQ/gqfldv01.cbl
GQFLRL01,LQ,Liquor Liability,FL,RATE,BUSINESS-LOGIC,GQFLRD01,GQFLC001,programs/LQ/gqflrl01.cbl
GQFLRD01,LQ,Liquor Liability,FL,RATE,DB2-ACCESS,,GQFLC001,programs/LQ/gqflrd01.cbl
GQFLRV01,LQ,Liquor Liability,FL,RATE,VSAM-ACCESS,,GQFLC001,programs/LQ/gqflrv01.cbl
GQGAAL01,LQ,Liquor Liability,GA,ADD,BUSINESS-LOGIC,GQGAAD01,GQGAC001,programs/LQ/gqgaal01.cbl
GQGAAD01,LQ,Liquor Liability,GA,ADD,DB2-ACCESS,GQGAAV01,GQGAC001,programs/LQ/gqgaad01.cbl
GQGAAV01,LQ,Liquor Liability,GA,ADD,VSAM-ACCESS,,GQGAC001,programs/LQ/gqgaav01.cbl
